SerialNumber,Leave,ActionYear,WorkDurationYear,CountLoan,Avg_MonthPerLoan,HireType,HireSourceGroup,WorkDurationYear,Avg_TotalAbsensePerYear,Avg_NumDaysPerAbsense,TotalEduAllowance,NumYear_SinceLastEduAllowance,TotalEduAttend,MaxEduDegreeLevel,EduBranch_BUSINESS,EduBranch_CHEM,EduBranch_COM,EduBranch_EDU,EduBranch_ENG_CHEM,EduBranch_ENG_CIVIL,EduBranch_ENG_COM_ELEC,EduBranch_ENG_ENV,EduBranch_ENG_IND,EduBranch_ENG_OTHER,EduBranch_ENG_PET_CHEM,EduBranch_Finance,EduBranch_Languages,EduBranch_Law,EduBranch_Other,EduBranch_Science,EduBranch_Social,Max_EduInstituteGroup,NumYear_SinceLastEdu
3050,1,2012,5.0,,,Inexperienced Hire,Other,5.0,10.6,1.3962264150943395,,,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,5.0
3051,1,2013,5.0,,,Experienced Hire,Other,5.0,2.0,1.0,,,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,1.0
3052,1,2016,8.0,,,Experienced Hire,Campus/Fair,8.0,7.75,1.1774193548387095,4.0,6.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,1.0
3053,0,2016,9.0,,,Inexperienced Hire,Campus/Fair,9.0,5.5555555555555545,1.04,3.0,2.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,INST,2.0
3054,0,2017,10.0,1.0,34.0,Inexperienced Hire,Agency,10.0,10.0,2.15,,,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,11.0
3055,1,2013,6.0,1.0,33.0,Inexperienced Hire,Agency,6.0,6.5,1.3076923076923077,4.0,2.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,2.0
3056,1,2008,1.0,,,Inexperienced Hire,Agency,1.0,2.0,1.5,,,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,1.0
3057,1,2008,1.0,,,Inexperienced Hire,Other,1.0,1.0,1.0,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,UNIV,3.0
3058,1,2011,4.0,,,Inexperienced Hire,Other,4.0,5.0,1.05,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,4.0
3059,1,2011,4.0,,,Inexperienced Hire,Agency,4.0,3.0,1.0833333333333333,,,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,4.0
3060,0,2014,7.0,,,Experienced Hire,Agency,7.0,2.2857142857142856,2.25,,,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,7.0
3061,0,2017,10.0,,,Inexperienced Hire,Other,10.0,13.4,1.3208955223880596,1.0,6.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,UNIV,6.0
3062,0,2015,8.0,1.0,75.0,Inexperienced Hire,Agency,8.0,7.5,2.9,,,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,8.0
3063,1,2013,0.0,,,Experienced Hire,Referral,0.0,,1.3333333333333333,,,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,4.0
3064,1,2010,3.0,,,Experienced Hire,Referral,3.0,2.6666666666666665,2.75,,,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,6.0
3065,0,2017,10.0,1.0,8.0,Experienced Hire,Agency,10.0,9.6,1.1979166666666667,,,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CAMP,15.0
3066,1,2013,6.0,,,Inexperienced Hire,Other,6.0,10.666666666666666,1.171875,1.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,INST,6.0
3067,0,2012,5.0,1.0,41.0,Experienced Hire,Agency,5.0,6.4,1.1875,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,UNIV,22.0
3068,1,2013,6.0,1.0,22.0,Experienced Hire,Other,6.0,9.166666666666666,1.181818181818182,6.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,UNIV,2.0
3069,1,2007,0.0,,,Experienced Hire,Website/Ads,0.0,0.0,,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,6.0
3070,0,2017,10.0,,,Experienced Hire,Referral,10.0,5.7,3.6666666666666665,1.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,10.0
3071,1,2010,3.0,,,Inexperienced Hire,Agency,3.0,3.0,1.0,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,3.0
3072,1,2009,2.0,,,Inexperienced Hire,Other,2.0,9.5,1.1578947368421053,,,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,UNIV,5.0
3073,0,2017,10.0,1.0,61.0,Inexperienced Hire,Other,10.0,21.7,1.2119815668202765,,,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,8.0
3074,1,2008,1.0,,,Inexperienced Hire,Agency,1.0,0.0,,,,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,2.0
3075,1,2010,3.0,,,Inexperienced Hire,Campus/Fair,3.0,3.6666666666666665,1.0,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,3.0
3076,1,2007,0.0,,,Inexperienced Hire,Agency,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
3077,1,2009,2.0,,,Inexperienced Hire,Agency,2.0,7.0,1.3571428571428572,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,2.0
3078,0,2016,9.0,1.0,41.0,Experienced Hire,Referral,9.0,10.555555555555557,2.768421052631579,,,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,17.0
3079,1,2012,5.0,,,Inexperienced Hire,Agency,5.0,2.6,1.4615384615384617,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,6.0
3080,1,2010,3.0,,,Inexperienced Hire,Agency,3.0,5.0,1.1333333333333333,,,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,4.0
3081,0,2017,10.0,,,Inexperienced Hire,Referral,10.0,14.3,2.825174825174825,2.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,UNIV,11.0
3082,0,2015,8.0,,,Experienced Hire,Campus/Fair,8.0,9.5,1.6578947368421053,3.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,1.0
3083,0,2017,10.0,1.0,42.0,Inexperienced Hire,Agency,10.0,4.1,1.7560975609756098,,,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,10.0
3084,1,2007,0.0,,,Experienced Hire,Agency,0.0,0.0,,,,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,5.0
3085,1,2008,1.0,,,Inexperienced Hire,Campus/Fair,1.0,1.0,1.0,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,UNIV,1.0
3086,1,2015,8.0,,,Inexperienced Hire,Agency,8.0,13.0,1.3653846153846154,3.0,6.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,6.0
3087,0,2017,10.0,1.0,88.0,Inexperienced Hire,Agency,10.0,8.9,1.752808988764045,3.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,UNIV,10.0
3088,0,2016,9.0,,,Experienced Hire,Agency,9.0,14.444444444444445,1.4692307692307691,,,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,13.0
3089,1,2007,0.0,,,Inexperienced Hire,Referral,0.0,0.0,,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,UNIV,1.0
3090,1,2012,5.0,,,Inexperienced Hire,Agency,5.0,10.0,1.32,,,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,7.0
3091,1,2008,1.0,,,Inexperienced Hire,Other,1.0,0.0,,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,UNIV,2.0
3092,1,2012,5.0,,,Experienced Hire,Other,5.0,9.6,1.2291666666666667,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,UNIV,8.0
3093,0,2017,10.0,,,Inexperienced Hire,Other,10.0,10.0,1.52,1.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,UNIV,12.0
3094,1,2015,6.0,,,Inexperienced Hire,Other,6.0,2.0,4.416666666666667,,,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,6.0
3095,1,2007,0.0,,,Experienced Hire,Referral,0.0,0.0,,,,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,UNIV,5.0
3096,0,2017,10.0,1.0,23.0,Inexperienced Hire,Agency,10.0,3.8,2.236842105263158,,,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,UNIV,10.0
3097,1,2013,6.0,,,Inexperienced Hire,Referral,6.0,1.1666666666666667,1.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,UNIV,6.0
3098,1,2012,5.0,,,Inexperienced Hire,Agency,5.0,13.0,1.0923076923076922,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,UNIV,8.0
3099,0,2016,9.0,,,Inexperienced Hire,Agency,9.0,8.444444444444445,1.7105263157894737,,,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,UNIV,9.0
3100,0,2016,9.0,,,Inexperienced Hire,Agency,9.0,6.222222222222222,1.8035714285714288,,,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,INST,9.0
3101,1,2008,1.0,,,Inexperienced Hire,Other,1.0,0.0,,,,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,1.0
3102,0,2017,10.0,1.0,88.0,Experienced Hire,Agency,10.0,5.2,1.2884615384615383,2.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,2.0
3103,1,2008,1.0,,,Experienced Hire,Campus/Fair,1.0,0.0,,,,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,1.0
3104,1,2012,5.0,,,Inexperienced Hire,Agency,5.0,14.6,1.1369863013698631,,,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,6.0
3105,0,2016,9.0,1.0,40.0,Inexperienced Hire,Agency,9.0,1.6666666666666667,1.3333333333333333,,,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,10.0
3106,0,2017,10.0,1.0,36.0,Experienced Hire,Agency,10.0,9.5,1.431578947368421,,,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,11.0
3107,1,2013,6.0,,,Inexperienced Hire,Other,6.0,12.666666666666664,1.0394736842105263,4.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,6.0
3108,1,2012,5.0,,,Inexperienced Hire,Agency,5.0,2.6,1.2307692307692308,1.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,7.0
3109,1,2012,5.0,,,Inexperienced Hire,Campus/Fair,5.0,9.0,1.0,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,5.0
3110,0,2017,10.0,,,Experienced Hire,Agency,10.0,10.5,1.2,,,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,UNIV,12.0
3111,1,2010,3.0,,,Inexperienced Hire,Campus/Fair,3.0,6.333333333333332,1.1578947368421053,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,3.0
3112,1,2011,3.0,,,Inexperienced Hire,Other,3.0,4.333333333333333,1.3076923076923077,,,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,1.0
3113,1,2007,0.0,,,Inexperienced Hire,Agency,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
3114,0,2017,10.0,,,Inexperienced Hire,Agency,10.0,6.4,6.9375,2.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,UNIV,12.0
3115,0,2017,10.0,,,Inexperienced Hire,Campus/Fair,10.0,5.9,1.1864406779661016,6.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,11.0
3116,0,2017,10.0,,,Experienced Hire,Other,10.0,10.1,1.188118811881188,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,21.0
3117,0,2013,6.0,,,Experienced Hire,Other,6.0,7.0,1.4285714285714286,,,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,10.0
3118,0,2017,10.0,1.0,88.0,Experienced Hire,Agency,10.0,4.7,2.127659574468085,,,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,13.0
3119,1,2014,7.0,1.0,9.0,Inexperienced Hire,Agency,7.0,7.142857142857142,1.36,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,INST,8.0
3120,1,2007,0.0,,,Experienced Hire,Agency,0.0,0.0,,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,UNIV,7.0
3121,0,2016,9.0,,,Inexperienced Hire,Agency,9.0,4.222222222222221,1.6052631578947367,7.0,3.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,3.0
3122,1,2007,0.0,,,Experienced Hire,Agency,0.0,0.0,,,,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,3.0
3123,0,2017,10.0,,,Experienced Hire,Other,10.0,11.4,1.1842105263157894,,,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COLL,24.0
3124,1,2013,6.0,1.0,38.0,Inexperienced Hire,Agency,6.0,2.5,1.1333333333333333,,,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,6.0
3125,0,2017,10.0,,,Experienced Hire,Referral,10.0,10.4,2.394230769230769,,,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,16.0
3126,1,2010,3.0,,,Experienced Hire,Campus/Fair,3.0,3.333333333333333,1.6,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,6.0
3127,1,2014,7.0,,,Experienced Hire,Other,7.0,10.571428571428571,3.581081081081081,,,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,UNIV,8.0
3128,1,2013,6.0,1.0,36.0,Inexperienced Hire,Agency,6.0,11.5,1.391304347826087,,,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,UNIV,7.0
3129,1,2016,9.0,1.0,84.0,Experienced Hire,Other,9.0,15.0,1.1851851851851851,,,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,UNIV,9.0
3130,1,2008,1.0,,,Inexperienced Hire,Agency,1.0,0.0,,,,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,1.0
3131,0,2017,10.0,1.0,24.0,Inexperienced Hire,Agency,10.0,7.1,2.0985915492957745,,,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,7.0
3132,1,2013,6.0,,,Inexperienced Hire,Agency,6.0,9.5,1.5614035087719298,2.0,2.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,2.0
3133,1,2016,9.0,,,Inexperienced Hire,Campus/Fair,9.0,6.0,1.5370370370370368,,,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,11.0
3134,0,2015,8.0,,,Inexperienced Hire,Campus/Fair,8.0,5.25,1.2857142857142858,8.0,3.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,3.0
3135,1,2009,2.0,,,Experienced Hire,Agency,2.0,7.0,2.9285714285714284,,,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,2.0
3136,0,2017,10.0,1.0,79.0,Experienced Hire,Agency,10.0,5.0,2.44,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,UNIV,16.0
3137,1,2012,5.0,,,Inexperienced Hire,Agency,5.0,7.0,1.2285714285714286,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,UNIV,6.0
3138,1,2013,6.0,1.0,16.0,Inexperienced Hire,Agency,6.0,5.5,1.4848484848484849,,,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,8.0
3139,1,2008,1.0,,,Inexperienced Hire,Agency,1.0,0.0,,,,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,UNIV,2.0
3140,0,2017,10.0,,,Inexperienced Hire,Agency,10.0,2.9,1.3448275862068966,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,10.0
3141,1,2010,3.0,,,Inexperienced Hire,Agency,3.0,11.0,1.181818181818182,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,3.0
3142,1,2011,4.0,,,Inexperienced Hire,Agency,4.0,8.75,1.2571428571428571,,,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,INST,5.0
3143,0,2016,9.0,1.0,48.0,Inexperienced Hire,Agency,9.0,9.666666666666666,1.5057471264367817,,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,COLL,9.0
3144,0,2016,9.0,,,Inexperienced Hire,Agency,9.0,11.0,1.7878787878787878,,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,COLL,16.0
3145,1,2008,1.0,,,Inexperienced Hire,Agency,1.0,0.0,,,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,COLL,2.0
3146,1,2007,0.0,,,Inexperienced Hire,Agency,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
3147,1,2011,4.0,,,Inexperienced Hire,Agency,4.0,6.25,1.44,,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,COLL,4.0
3148,0,2007,0.0,,,Inexperienced Hire,Agency,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
3149,0,2017,10.0,1.0,62.0,Inexperienced Hire,Agency,10.0,6.9,1.2463768115942029,,,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,11.0
3150,1,2010,3.0,,,Inexperienced Hire,Other,3.0,4.333333333333333,1.4615384615384617,,,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,3.0
3151,1,2013,6.0,1.0,29.0,Inexperienced Hire,Agency,6.0,12.0,1.3888888888888888,1.0,5.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,4.0
3152,1,2012,5.0,,,Experienced Hire,Agency,5.0,1.6,2.75,,,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,5.0
3153,1,2013,6.0,,,Inexperienced Hire,Other,6.0,4.333333333333333,1.0384615384615383,,,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,2.0
